MerchantId,PaymentType,MerchantReferenceId,PhonePeReferenceId,StoreId,StoreName,TerminalId,TerminalName,From,Instrument,CreationDate,TransactionDate,SettlementDate,BankReferenceNo,Amount,Fee,IGST,CGST,SGST
ABFRLPETERENGLAND,PAYMENT,63616-6361601-20230605133859,T2306051909134480258435,63616,Peter England,6361601,6361601,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2299.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63616-6361601-20230605122455,T2306051755357406996056,63616,Peter England,6361601,6361601,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1799.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63616-6361601-20230605121311,T2306051743210846475889,63616,Peter England,6361601,6361601,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,999.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63616-6361601-20230605143517,T2306052005484552024841,63616,Peter England,6361601,6361601,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1999.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,37622-3762201-20230605141100,T2306051941403068849676,37622,As Prime Hindupur,3762201,3762201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,5294.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66258-6625801-20230605162053,T2306052151079113552331,66258,Peter England,6625801,6625801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1799.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,19480-1948001-20230605124211,T2306051812200388460161,19480,Louis Philippe Mbns Associates,1948001,1948001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,12497.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,19480-1948001-20230605132033,T2306051850457024693457,19480,Louis Philippe Mbns Associates,1948001,1948001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,2299.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,19480-1948001-20230605144018,T2306052010436818881502,19480,Louis Philippe Mbns Associates,1948001,1948001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,2999.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,15355-1535501-20230605145133,T2306052021528206881113,15355,Louis Philippe Jubilee Hills Hyderabad,1535501,1535501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,2299.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,34876-3487601-20230605105022,T2306051620390681720829,34876,Allen Solly,3487601,3487601,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,899.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,34587-3458701-20230605065209,T2306051222211655809165,34587,Allen Solly,3458701,3458701,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,7497.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,34587-3458701-20230605155028,T2306052120471487866823,34587,Allen Solly,3458701,3458701,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,1149.500000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,34587-3458701-20230605160555,T2306052136114764077848,34587,Allen Solly,3458701,3458701,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,4098.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,34587-3458701-20230605075826,T2306051328324259061955,34587,Allen Solly,3458701,3458701,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,1599.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63918-6391801-20230605073349,T2306051304039005557964,63918,Peter England,6391801,6391801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2225.780000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63918-6391801-20230605130601,T2306051836255808041222,63918,Peter England,6391801,6391801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,799.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63918-6391801-20230605122615,T2306051756285856802958,63918,Peter England,6391801,6391801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3597.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63918-6391801-20230605073349,T2306051304039005557964,63918,Peter England,6391801,6391801,PhonePe Private Limited,EGV_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,572.220000,-8.011100,0.000000,-0.721000,-0.721000
ABFRLPETERENGLAND,PAYMENT,66903-6690301-20230605102109,T2306051551300239275294,66903,Pe Red Pe-Red Kosli,6690301,6690301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2617.400000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66903-6690301-20230605105233,T2306051622536911871135,66903,Pe Red Pe-Red Kosli,6690301,6690301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1599.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66903-6690301-20230605083201,T2306051402231128881255,66903,Pe Red Pe-Red Kosli,6690301,6690301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,300.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,28126-2812601-20230605145759,T2306052028546189472423,28126,VAN HEUSEN,2812601,2812601,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,11294.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,28126-2812601-20230605132151,T2306051852047389298308,28126,VAN HEUSEN,2812601,2812601,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,3973.500000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66110-6611001-20230605070844,T2306051238566984077459,66110,Peter England,6611001,6611001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1799.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66110-6611001-20230605103623,T2306051606397158460462,66110,Peter England,6611001,6611001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,898.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,62805-6280501-20230605160154,T2306052132143033328727,62805,Peter England - Bapunagar,6280501,6280501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,5095.500000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,62805-6280501-20230605155852,T2306052129069389112666,62805,Peter England - Bapunagar,6280501,6280501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3198.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPLANETFASHION,PAYMENT,41029-41029001-20230605122736,T2306051758039560274980,41029,Planet Fashion Sadar Bazar,41029001,41029001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571287290,1498.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPLANETFASHION,PAYMENT,41029-41029001-20230605152002,T2306052050243695380733,41029,Planet Fashion Sadar Bazar,41029001,41029001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571287290,3638.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66265-6626501-20230605071330,T2306051243414870309442,66265,Peter England,6626501,6626501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3098.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66265-6626501-20230605072649,T2306051256587971075327,66265,Peter England,6626501,6626501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2798.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,19078-1907801-20230605064019,T2306051211092139432909,19078,Lp All Star Nandyala,1907801,1907801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,6995.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,19078-1907801-20230605154708,T2306052117217559061635,19078,Lp All Star Nandyala,1907801,1907801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,7873.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66121-6612101-20230605105654,T2306051627057012024321,66121,Peter England,6612101,6612101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,100.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,36975-3697501-20230605120201,T2306051732506111190824,36975,As Prime Hassan,3697501,3697501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,200.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,36975-3697501-20230605111212,T2306051643042965809911,36975,As Prime Hassan,3697501,3697501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,3295.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,36975-3697501-20230605064129,T2306051211575599754490,36975,As Prime Hassan,3697501,3697501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,999.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,36975-3697501-20230605143303,T2306052003330459006663,36975,As Prime Hassan,3697501,3697501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,1699.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63994-6399401-20230605111130,T2306051642049827922340,63994,Peter England,6399401,6399401,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2698.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63994-6399401-20230605112330,T2306051654021210393732,63994,Peter England,6399401,6399401,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2198.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,17818-1781801-20230605153635,T2306052106595465017707,17818,Lp All Star Khammam,1781801,1781801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,2399.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,17818-1781801-20230605152736,T2306052057494589296555,17818,Lp All Star Khammam,1781801,1781801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,3998.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,17818-1781801-20230605134456,T2306051915129165966290,17818,Lp All Star Khammam,1781801,1781801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,686.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,17818-1781801-20230605162145,T2306052152085972024334,17818,Lp All Star Khammam,1781801,1781801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,1699.150000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,17818-1781801-20230605134456,T2306051915129165966290,17818,Lp All Star Khammam,1781801,1781801,PhonePe Private Limited,WALLET_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,613.000000,-8.582000,0.000000,-0.772400,-0.772400
ABFRLPETERENGLAND,PAYMENT,63902-6390201-20230605085144,T2306051422345368849085,63902,Peter England,6390201,6390201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,799.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66091-6609101-20230605153951,T2306052110124106100009,66091,Peter England,6609101,6609101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,4097.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66091-6609101-20230605064427,T2306051214395344443229,66091,Peter England,6609101,6609101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,6696.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,19617-1961701-20230605152309,T2306052053515782879686,19617,Louis Philippe,1961701,1961701,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,899.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,19617-1961701-20230605134113,T2306051911296106802326,19617,Louis Philippe,1961701,1961701,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,2699.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66511-6651101-20230605143919,T2306052010014201720777,66511,Pe Blue Forum Sujana Mall,6651101,6651101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1599.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,21577-2157701-20230605164210,T2306052212361670872641,21577,Van Heusen - Banjara Hills,2157701,2157701,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,12008.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,17647-1764701-20230605092048,T2306051451005530872785,17647,Lp All Star Medchal,1764701,1764701,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,173.500000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,13764-1376401-20230605073253,T2306051303004705420849,13764,Louis Philippe,1376401,1376401,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,1156.500000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,69872-6987201-20230605141809,T2306051948158554820612,69872,Peter England,6987201,6987201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,5098.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,69872-6987201-20230605084633,T2306051417069442246657,69872,Peter England,6987201,6987201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2474.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,69872-6987201-20230605135109,T2306051921159833938450,69872,Peter England,6987201,6987201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,698.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,69872-6987201-20230605140323,T2306051933311186987375,69872,Peter England,6987201,6987201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,13595.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,69872-6987201-20230605141115,T2306051941207640759142,69872,Peter England,6987201,6987201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,798.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,17669-1766901-20230605141748,T2306051948503978090704,17669,Lp All Star Srikakulam,1766901,1766901,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,6596.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,28350-2835002-20230605162200,T2306052152116433938674,28350,28350,2835002,2835002,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,4426.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,28350-2835002-20230605165751,T2306052228529133938015,28350,28350,2835002,2835002,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,17294.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66392-6639201-20230605141208,T2306051942139871190823,66392,Pe Red  Pandharpur,6639201,6639201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,218.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66392-6639201-20230605075324,T2306051324357090897487,66392,Pe Red  Pandharpur,6639201,6639201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1999.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,13375-1337501-20230605150440,T2306052035098620393468,13375,Louis Philippe,1337501,1337501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,2499.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,19759-1975901-20230605145122,T2306052021277177096305,19759,Louis Philippe,1975901,1975901,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,3897.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,34587-3458702-20230605154107,T2306052111153035420863,34587,Allen Solly,3458702,3458702,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,11498.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,34587-3458702-20230605152707,T2306052057232995074768,34587,Allen Solly,3458702,3458702,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,7999.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,34587-3458702-20230605082924,T2306051359340710393727,34587,Allen Solly,3458702,3458702,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,1499.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63921-6392101-20230605142317,T2306051953325286475380,63921,Peter England,6392101,6392101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3497.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63921-6392101-20230605134104,T2306051911294490897464,63921,Peter England,6392101,6392101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1599.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63921-6392101-20230605143317,T2306052003407213532215,63921,Peter England,6392101,6392101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,4297.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,28273-2827301-20230605120026,T2306051730516642530061,28273,28273,2827301,2827301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,4599.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,28273-2827301-20230605133939,T2306051909460805380692,28273,28273,2827301,2827301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,3999.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63983-6398301-20230605141308,T2306051943192715557521,63983,Peter England,6398301,6398301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2698.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63983-6398301-20230605085541,T2306051426471839006874,63983,Peter England,6398301,6398301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3247.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63983-6398301-20230605134201,T2306051912220533552258,63983,Peter England,6398301,6398301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,99.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63983-6398301-20230605073955,T2306051310062599472936,63983,Peter England,6398301,6398301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2545.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPLANETFASHION,PAYMENT,42446-4244601-20230605143815,T2306052008494229006025,42446,Planet Fashion - Koppikar Road,4244601,4244601,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571287290,4048.500000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63675-6367501-20230605070433,T2306051234454856676465,63675,Peter England,6367501,6367501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1399.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66187-6618701-20230605131011,T2306051840183424693081,66187,Peter England,6618701,6618701,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3397.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,34812-3481201-20230605133439,T2306051904461876987074,34812,Allen Solly,3481201,3481201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,1100.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,34812-3481201-20230605103538,T2306051605483435230457,34812,Allen Solly,3481201,3481201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,4298.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,34812-3481201-20230605135300,T2306051923216205017660,34812,Allen Solly,3481201,3481201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,5097.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66158-6615801-20230605054814,T2306051118207476987259,66158,Peter England,6615801,6615801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,327.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,28322-2832201-20230605113711,T2306051707250089296718,28322,28322,2832201,2832201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,3561.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,28322-2832201-20230605154723,T2306052117343242879247,28322,28322,2832201,2832201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,2498.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,28322-2832201-20230605131235,T2306051842477904787631,28322,28322,2832201,2832201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,2499.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,28322-2832201-20230605114011,T2306051710319519400958,28322,28322,2832201,2832201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,1598.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,28322-2832201-20230605083721,T2306051407396519432965,28322,28322,2832201,2832201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,6096.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,28322-2832201-20230605091901,T2306051449169889754410,28322,28322,2832201,2832201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,2099.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,28322-2832201-20230605111525,T2306051645361692024919,28322,28322,2832201,2832201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,1698.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPLANETFASHION,PAYMENT,49585-4958501-20230605143208,T2306052002215840759773,49585,Planet Fashion - Devraj Urs Road,4958501,4958501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571287290,98.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPLANETFASHION,PAYMENT,49585-4958501-20230605072333,T2306051253411960638771,49585,Planet Fashion - Devraj Urs Road,4958501,4958501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571287290,1999.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,15386-1538601-20230605101133,T2306051541545170897476,15386,Louis Philippe Gs Road,1538601,1538601,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,4249.140000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,28352-2835201-20230605163708,T2306052207496790258019,28352,28352,2835201,2835201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,9264.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,28352-2835201-20230605091400,T2306051444107545028196,28352,28352,2835201,2835201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,2748.000000,0.000000,0.000000,0.000000,0.000000
