"Sales Date","Deposit Date","Store ID","Retek Code",Brand,"Bank Drop ID","Tender Amount","BankDrop Amount","Deposit Amount","Tender Difference[Tender-Deposit]","Pending Difference","Reconcilied Difference",Status,"Reconciliation Status"
02-04-2024,02-04-2024,9920,39920,"ALLEN SOLLY",,.00,.00,7150.00,-7150.00,-7150.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9920,39920,"ALLEN SOLLY",,.00,.00,3100.00,-3100.00,-3100.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9893,19893,"LOUIS PHILIPPE",,.00,.00,10300.00,-10300.00,-10300.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9893,19893,"LOUIS PHILIPPE",,.00,.00,5600.00,-5600.00,-5600.00,,"Not Matched",Pending
02-04-2024,03-04-2024,9893,19893,"LOUIS PHILIPPE",1989300660,9696.00,9900.00,9900.00,-204.00,-204.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9892,19892,"LOUIS PHILIPPE",,.00,.00,1300.00,-1300.00,-1300.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9892,19892,"LOUIS PHILIPPE",,.00,.00,11700.00,-11700.00,-11700.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9895,49895,"PLANET FASHION",,.00,.00,24840.00,-24840.00,-24840.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9898,19898,"LOUIS PHILIPPE",,.00,.00,95600.00,-95600.00,-95600.00,,"Not Matched",Pending
02-04-2024,03-04-2024,9898,19898,"LOUIS PHILIPPE",1989800665,8897.00,9000.00,9000.00,-103.00,-103.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9907,39907,"ALLEN SOLLY",,.00,.00,19550.00,-19550.00,-19550.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9907,39907,"ALLEN SOLLY",,.00,.00,3150.00,-3150.00,-3150.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9889,29889,"VAN HEUSEN",,.00,.00,16300.00,-16300.00,-16300.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9887,19887,"LOUIS PHILIPPE",,.00,.00,27000.00,-27000.00,-27000.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9878,39878,"ALLEN SOLLY",,.00,.00,37240.00,-37240.00,-37240.00,,"Not Matched",Pending
02-04-2024,03-04-2024,9872,69872,"PE BLUE",6987200208,2438.00,29690.00,29690.00,-27252.00,-27252.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9863,19863,"LOUIS PHILIPPE",,.00,.00,82850.00,-82850.00,-82850.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9863,19863,"LOUIS PHILIPPE",,.00,.00,26050.00,-26050.00,-26050.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9875,19875,"LOUIS PHILIPPE",,.00,.00,1250.00,-1250.00,-1250.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9881,29881,"VAN HEUSEN",,.00,.00,2900.00,-2900.00,-2900.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9881,29881,"VAN HEUSEN",,.00,.00,19500.00,-19500.00,-19500.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9884,19884,"LOUIS PHILIPPE",,.00,.00,29320.00,-29320.00,-29320.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9884,19884,"LOUIS PHILIPPE",,.00,.00,53580.00,-53580.00,-53580.00,,"Not Matched",Pending
02-04-2024,03-04-2024,9871,19871,"LOUIS PHILIPPE",1987100549,25297.00,25000.00,25000.00,297.00,297.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9873,19873,"LOUIS PHILIPPE",,.00,.00,10460.00,-10460.00,-10460.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9873,19873,"LOUIS PHILIPPE",,.00,.00,300.00,-300.00,-300.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9874,19874,"LOUIS PHILIPPE",,.00,.00,7260.00,-7260.00,-7260.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9866,29866,"VAN HEUSEN",,.00,.00,2000.00,-2000.00,-2000.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9866,29866,"VAN HEUSEN",,.00,.00,18200.00,-18200.00,-18200.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9867,69867,"PE BLUE",,.00,.00,12490.00,-12490.00,-12490.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9862,39862,"ALLEN SOLLY",,.00,.00,76240.00,-76240.00,-76240.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9858,19858,"LOUIS PHILIPPE",,.00,.00,13450.00,-13450.00,-13450.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9852,69852,"PE BLUE",,.00,.00,6200.00,-6200.00,-6200.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9852,69852,"PE BLUE",,.00,.00,190.00,-190.00,-190.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9857,29857,"VAN HEUSEN",,.00,.00,38800.00,-38800.00,-38800.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9857,29857,"VAN HEUSEN",,.00,.00,50450.00,-50450.00,-50450.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9847,19847,"LOUIS PHILIPPE",,.00,.00,3000.00,-3000.00,-3000.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9853,19853,"LOUIS PHILIPPE",,.00,.00,163480.00,-163480.00,-163480.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9818,29818,"VAN HEUSEN",,.00,.00,3550.00,-3550.00,-3550.00,,"Not Matched",Pending
02-04-2024,03-04-2024,9818,29818,"VAN HEUSEN",2981800668,5777.00,6270.00,6270.00,-493.00,-493.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9828,19828,"LOUIS PHILIPPE",,.00,.00,25100.00,-25100.00,-25100.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9834,19834,"LOUIS PHILIPPE",,.00,.00,25100.00,-25100.00,-25100.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9839,19839,"LOUIS PHILIPPE",,.00,.00,9040.00,-9040.00,-9040.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9839,19839,"LOUIS PHILIPPE",,.00,.00,14850.00,-14850.00,-14850.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9840,69840,"PE BLUE",,.00,.00,5350.00,-5350.00,-5350.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9840,69840,"PE BLUE",,.00,.00,14200.00,-14200.00,-14200.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9799,19799,"LOUIS PHILIPPE",,.00,.00,6050.00,-6050.00,-6050.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9799,19799,"LOUIS PHILIPPE",,.00,.00,18050.00,-18050.00,-18050.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9799,19799,"LOUIS PHILIPPE",,.00,.00,3000.00,-3000.00,-3000.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9799,19799,"LOUIS PHILIPPE",,.00,.00,35850.00,-35850.00,-35850.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9819,19819,"LOUIS PHILIPPE",,.00,.00,62730.00,-62730.00,-62730.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9820,29820,"VAN HEUSEN",,.00,.00,61010.00,-61010.00,-61010.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9822,29822,"VAN HEUSEN",,.00,.00,21760.00,-21760.00,-21760.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9845,19845,"LOUIS PHILIPPE",,.00,.00,3610.00,-3610.00,-3610.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9845,19845,"LOUIS PHILIPPE",,.00,.00,7300.00,-7300.00,-7300.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9845,19845,"LOUIS PHILIPPE",,.00,.00,14320.00,-14320.00,-14320.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9850,39850,"ALLEN SOLLY",,.00,.00,2580.00,-2580.00,-2580.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9850,39850,"ALLEN SOLLY",,.00,.00,19300.00,-19300.00,-19300.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9850,39850,"ALLEN SOLLY",,.00,.00,14500.00,-14500.00,-14500.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9814,29814,"VAN HEUSEN",,.00,.00,71100.00,-71100.00,-71100.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9809,19809,"LOUIS PHILIPPE",,.00,.00,5500.00,-5500.00,-5500.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9809,19809,"LOUIS PHILIPPE",,.00,.00,7350.00,-7350.00,-7350.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9811,19811,"LOUIS PHILIPPE",,.00,.00,3800.00,-3800.00,-3800.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9811,19811,"LOUIS PHILIPPE",,.00,.00,12900.00,-12900.00,-12900.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9812,19812,"LOUIS PHILIPPE",,.00,.00,42500.00,-42500.00,-42500.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9804,69804,"PE BLUE",,.00,.00,5700.00,-5700.00,-5700.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9804,69804,"PE BLUE",6980400638,1568.00,24250.00,24250.00,-22682.00,-22682.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9798,19798,"LOUIS PHILIPPE",,.00,.00,11200.00,-11200.00,-11200.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9798,19798,"LOUIS PHILIPPE",,.00,.00,16010.00,-16010.00,-16010.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9763,29763,"VAN HEUSEN",,.00,.00,1520.00,-1520.00,-1520.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9773,19773,"LOUIS PHILIPPE",,.00,.00,115010.00,-115010.00,-115010.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9775,39775,"ALLEN SOLLY",,.00,.00,23960.00,-23960.00,-23960.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9777,39777,"ALLEN SOLLY",,.00,.00,10120.00,-10120.00,-10120.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9777,39777,"ALLEN SOLLY",,.00,.00,1960.00,-1960.00,-1960.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9777,39777,"ALLEN SOLLY",,.00,.00,4400.00,-4400.00,-4400.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9777,39777,"ALLEN SOLLY",,.00,.00,1800.00,-1800.00,-1800.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9779,19779,"LOUIS PHILIPPE",,.00,.00,86300.00,-86300.00,-86300.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9782,29782,"VAN HEUSEN",,.00,.00,27360.00,-27360.00,-27360.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9786,19786,"LOUIS PHILIPPE",,.00,.00,3350.00,-3350.00,-3350.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9786,19786,"LOUIS PHILIPPE",,.00,.00,10250.00,-10250.00,-10250.00,,"Not Matched",Pending
02-04-2024,03-04-2024,9786,19786,"LOUIS PHILIPPE",1978600562,17944.00,16700.00,16700.00,1244.00,1244.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9774,19774,"LOUIS PHILIPPE",,.00,.00,13100.00,-13100.00,-13100.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9785,19785,"LOUIS PHILIPPE",,.00,.00,18200.00,-18200.00,-18200.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9788,29788,"VAN HEUSEN",,.00,.00,2500.00,-2500.00,-2500.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9788,29788,"VAN HEUSEN",,.00,.00,19900.00,-19900.00,-19900.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9791,19791,"LOUIS PHILIPPE",,.00,.00,8380.00,-8380.00,-8380.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9791,19791,"LOUIS PHILIPPE",,.00,.00,8950.00,-8950.00,-8950.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9724,19724,"LOUIS PHILIPPE",,.00,.00,15400.00,-15400.00,-15400.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9725,19725,"LOUIS PHILIPPE",,.00,.00,45300.00,-45300.00,-45300.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9729,19729,"LOUIS PHILIPPE",1972900150,12986.00,57730.00,57730.00,-44744.00,-44744.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9716,,"AMERICAN EAGLE VALUE STORE",,.00,.00,134830.00,-134830.00,-134830.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9705,59705,"AMERICAN EAGLE",,.00,.00,23790.00,-23790.00,-23790.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9705,59705,"AMERICAN EAGLE",,.00,.00,46640.00,-46640.00,-46640.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9717,59717,"AMERICAN EAGLE",,.00,.00,112920.00,-112920.00,-112920.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9689,39689,"ALLEN SOLLY",,.00,.00,8960.00,-8960.00,-8960.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9689,39689,"ALLEN SOLLY",,.00,.00,5800.00,-5800.00,-5800.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9689,39689,"ALLEN SOLLY",,.00,.00,29030.00,-29030.00,-29030.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9691,19691,"LOUIS PHILIPPE",,.00,.00,3500.00,-3500.00,-3500.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9697,29697,"VAN HEUSEN",,.00,.00,18880.00,-18880.00,-18880.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9684,19684,"LOUIS PHILIPPE",,.00,.00,188744.00,-188744.00,-188744.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9675,29675,"VAN HEUSEN",,.00,.00,31800.00,-31800.00,-31800.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9675,29675,"VAN HEUSEN",,.00,.00,16660.00,-16660.00,-16660.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9685,19685,"LOUIS PHILIPPE",,.00,.00,38080.00,-38080.00,-38080.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9685,19685,"LOUIS PHILIPPE",,.00,.00,26900.00,-26900.00,-26900.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9687,19687,"LOUIS PHILIPPE",,.00,.00,42850.00,-42850.00,-42850.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9687,19687,"LOUIS PHILIPPE",,.00,.00,6300.00,-6300.00,-6300.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9687,19687,"LOUIS PHILIPPE",,.00,.00,8020.00,-8020.00,-8020.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9688,29688,"VAN HEUSEN",,.00,.00,33400.00,-33400.00,-33400.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9731,19731,"LOUIS PHILIPPE",,.00,.00,27100.00,-27100.00,-27100.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9732,29732,"VAN HEUSEN",,.00,.00,4000.00,-4000.00,-4000.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9733,19733,"LOUIS PHILIPPE",,.00,.00,5300.00,-5300.00,-5300.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9733,19733,"LOUIS PHILIPPE",,.00,.00,7900.00,-7900.00,-7900.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9735,39735,"ALLEN SOLLY",,.00,.00,7400.00,-7400.00,-7400.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9738,39738,"ALLEN SOLLY",,.00,.00,22040.00,-22040.00,-22040.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9742,39742,"ALLEN SOLLY",,.00,.00,2300.00,-2300.00,-2300.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9744,19744,"LOUIS PHILIPPE",,.00,.00,3000.00,-3000.00,-3000.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9745,39745,"ALLEN SOLLY",,.00,.00,1380.00,-1380.00,-1380.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9745,39745,"ALLEN SOLLY",,.00,.00,3000.00,-3000.00,-3000.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9747,19747,"LOUIS PHILIPPE",,.00,.00,1250.00,-1250.00,-1250.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9747,19747,"LOUIS PHILIPPE",,.00,.00,6400.00,-6400.00,-6400.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9754,39754,"ALLEN SOLLY",,.00,.00,32100.00,-32100.00,-32100.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9749,29749,"VAN HEUSEN",,.00,.00,26200.00,-26200.00,-26200.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9749,29749,"VAN HEUSEN",,.00,.00,8300.00,-8300.00,-8300.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9755,19755,"LOUIS PHILIPPE",,.00,.00,27610.00,-27610.00,-27610.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9756,29756,"VAN HEUSEN",,.00,.00,6100.00,-6100.00,-6100.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9756,29756,"VAN HEUSEN",,.00,.00,15500.00,-15500.00,-15500.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9759,19759,"LOUIS PHILIPPE",,.00,.00,1520.00,-1520.00,-1520.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9762,69762,"PE BLUE",,.00,.00,11321.00,-11321.00,-11321.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9769,19769,"LOUIS PHILIPPE",1976900328,2599.00,23400.00,23400.00,-20801.00,-20801.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9632,19632,"LOUIS PHILIPPE",,.00,.00,640.00,-640.00,-640.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9632,19632,"LOUIS PHILIPPE",,.00,.00,950.00,-950.00,-950.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9622,39622,"ALLEN SOLLY",,.00,.00,22350.00,-22350.00,-22350.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9605,29605,"VAN HEUSEN",,.00,.00,36050.00,-36050.00,-36050.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9631,19631,"LOUIS PHILIPPE",,.00,.00,5000.00,-5000.00,-5000.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9638,29638,"VAN HEUSEN",,.00,.00,47700.00,-47700.00,-47700.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9640,29640,"VAN HEUSEN",,.00,.00,3360.00,-3360.00,-3360.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9641,19641,"LOUIS PHILIPPE",,.00,.00,26530.00,-26530.00,-26530.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9643,19643,"LOUIS PHILIPPE",,.00,.00,20050.00,-20050.00,-20050.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9594,29594,"VAN HEUSEN",,.00,.00,29510.00,-29510.00,-29510.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9596,29596,"VAN HEUSEN",,.00,.00,34600.00,-34600.00,-34600.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9600,19600,"LP ALL STAR",,.00,.00,36520.00,-36520.00,-36520.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9606,19606,"LOUIS PHILIPPE",,.00,.00,10000.00,-10000.00,-10000.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9606,19606,"LOUIS PHILIPPE",,.00,.00,16520.00,-16520.00,-16520.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9606,19606,"LOUIS PHILIPPE",,.00,.00,9240.00,-9240.00,-9240.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9606,19606,"LOUIS PHILIPPE",,.00,.00,28810.00,-28810.00,-28810.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9614,39614,"ALLEN SOLLY",,.00,.00,3200.00,-3200.00,-3200.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9615,29615,"VAN HEUSEN",,.00,.00,5100.00,-5100.00,-5100.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9615,29615,"VAN HEUSEN",,.00,.00,17190.00,-17190.00,-17190.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9616,19616,"LOUIS PHILIPPE",,.00,.00,11720.00,-11720.00,-11720.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9616,19616,"LOUIS PHILIPPE",,.00,.00,6160.00,-6160.00,-6160.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9617,19617,"LOUIS PHILIPPE",,.00,.00,600.00,-600.00,-600.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9617,19617,"LOUIS PHILIPPE",,.00,.00,15500.00,-15500.00,-15500.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9618,29618,"VAN HEUSEN",,.00,.00,46650.00,-46650.00,-46650.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9618,29618,"VAN HEUSEN",,.00,.00,10100.00,-10100.00,-10100.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9627,39627,"ALLEN SOLLY",,.00,.00,6400.00,-6400.00,-6400.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9629,19629,"LOUIS PHILIPPE",,.00,.00,20400.00,-20400.00,-20400.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9646,19646,"LOUIS PHILIPPE",,.00,.00,10850.00,-10850.00,-10850.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9646,19646,"LOUIS PHILIPPE",,.00,.00,7900.00,-7900.00,-7900.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9646,19646,"LOUIS PHILIPPE",,.00,.00,4920.00,-4920.00,-4920.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9648,39648,"ALLEN SOLLY",,.00,.00,19050.00,-19050.00,-19050.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9642,39642,"ALLEN SOLLY",,.00,.00,18580.00,-18580.00,-18580.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9642,39642,"ALLEN SOLLY",,.00,.00,2800.00,-2800.00,-2800.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9649,39649,"ALLEN SOLLY",,.00,.00,6080.00,-6080.00,-6080.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9649,39649,"ALLEN SOLLY",,.00,.00,2570.00,-2570.00,-2570.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9650,29650,"VAN HEUSEN",,.00,.00,6200.00,-6200.00,-6200.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9650,29650,"VAN HEUSEN",,.00,.00,2000.00,-2000.00,-2000.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9654,39654,"ALLEN SOLLY",,.00,.00,1500.00,-1500.00,-1500.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9654,39654,"ALLEN SOLLY",,.00,.00,8650.00,-8650.00,-8650.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9661,39661,"ALLEN SOLLY",,.00,.00,20760.00,-20760.00,-20760.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9658,39658,"ALLEN SOLLY",,.00,.00,110660.00,-110660.00,-110660.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9662,39662,"ALLEN SOLLY",,.00,.00,2560.00,-2560.00,-2560.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9666,29666,"VAN HEUSEN",,.00,.00,39950.00,-39950.00,-39950.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9668,39668,"ALLEN SOLLY",,.00,.00,40290.00,-40290.00,-40290.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9669,19669,"LOUIS PHILIPPE",,.00,.00,46162.00,-46162.00,-46162.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9677,39677,"ALLEN SOLLY",,.00,.00,31130.00,-31130.00,-31130.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9676,39676,"ALLEN SOLLY",,.00,.00,57250.00,-57250.00,-57250.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9681,19681,"LOUIS PHILIPPE",,.00,.00,34608.00,-34608.00,-34608.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9682,29682,"VAN HEUSEN",,.00,.00,61830.00,-61830.00,-61830.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9683,39683,"ALLEN SOLLY",,.00,.00,65060.00,-65060.00,-65060.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9492,29492,"VAN HEUSEN",,.00,.00,11100.00,-11100.00,-11100.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9492,29492,"VAN HEUSEN",,.00,.00,2300.00,-2300.00,-2300.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9494,69494,"PE BLUE",,.00,.00,88160.00,-88160.00,-88160.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9495,29495,"VAN HEUSEN",,.00,.00,7910.00,-7910.00,-7910.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9496,19496,"LP ALL STAR",,.00,.00,8350.00,-8350.00,-8350.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9496,19496,"LP ALL STAR",,.00,.00,3800.00,-3800.00,-3800.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9496,19496,"LP ALL STAR",,.00,.00,3700.00,-3700.00,-3700.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9496,19496,"LP ALL STAR",,.00,.00,6000.00,-6000.00,-6000.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9496,19496,"LP ALL STAR",,.00,.00,17840.00,-17840.00,-17840.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9498,19498,"LOUIS PHILIPPE",,.00,.00,2600.00,-2600.00,-2600.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9498,19498,"LOUIS PHILIPPE",,.00,.00,45040.00,-45040.00,-45040.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9585,49585,"PLANET FASHION",,.00,.00,6580.00,-6580.00,-6580.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9585,49585,"PLANET FASHION",,.00,.00,43450.00,-43450.00,-43450.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9484,29484,"VAN HEUSEN",,.00,.00,2300.00,-2300.00,-2300.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9484,29484,"VAN HEUSEN",,.00,.00,25170.00,-25170.00,-25170.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9489,19489,"LOUIS PHILIPPE",,.00,.00,8900.00,-8900.00,-8900.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9489,19489,"LOUIS PHILIPPE",,.00,.00,26840.00,-26840.00,-26840.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9485,69485,"PE BLUE",,.00,.00,6840.00,-6840.00,-6840.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9483,19483,"LP ALL STAR",,.00,.00,5700.00,-5700.00,-5700.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9491,69491,"PE BLUE",,.00,.00,18190.00,-18190.00,-18190.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9491,69491,"PE BLUE",,.00,.00,22540.00,-22540.00,-22540.00,,"Not Matched",Pending
02-04-2024,02-04-2024,9493,69493,"PE BLUE",,.00,.00,21420.00,-21420.00,-21420.00,,"Not Matched",Pending
02-04-2024,03-04-2024,9493,69493,"PE BLUE",6949300393,4203.00,6830.00,6830.00,-2627.00,-2627.00,,"Not Matched",Pending
