"Unique Id",TID,"Store Id","Opening Date","New Retek Code","Old Retek Code","Brand Name",Status,"Conversion Date","Closure Date",Bank
904,42355087,6808,2022-05-10,66808,66808,"PE BLUE",Operational,,,HDFC
2244,42577861,6817,2022-05-09,66817,66817,"PE RED",Closed,,"2024-08-28 00:00:00.000",HDFC
3076,42619852,6928,2022-05-09,26928,26928,"VH GOLD",Operational,,,HDFC
3070,42619847,6847,2022-05-09,36847,,"ALLEN SOLLY",Closed,,"2024-09-14 00:00:00.000",HDFC
4161,80141855,6961,2022-05-08,66961,,"PE BLUE",Closed,,"2024-09-19 00:00:00.000",HDFC
1694,42436240,6961,2022-05-08,66961,,"PE BLUE",Closed,,"2024-09-19 00:00:00.000",HDFC
998,42370825,6900,2022-05-08,66900,66900,"PE BLUE",Operational,,,HDFC
3301,42620105,9586,2022-05-07,89586,89586,"AMERICAN EAGLE VALUE STORE",Operational,,,HDFC
3161,42619947,9586,2022-05-07,89586,89586,"AMERICAN EAGLE VALUE STORE",Operational,,,HDFC
3514,42654465,6949,2022-05-06,36949,36949,"ALLEN SOLLY",Operational,,,HDFC
1396,42385125,1105,2022-05-06,41105,41105,"PLANET FASHION",Operational,,,HDFC
1377,42381629,1000,2022-05-06,41000,41000,"PLANET FASHION",Operational,,,HDFC
1372,42380966,1167,2022-05-01,21167,21167,"VAN HEUSEN",Operational,,,HDFC
1359,42377266,1118,2022-05-01,21118,21118,"VAN HEUSEN",Operational,,,HDFC
1323,42374251,9095,2022-05-01,29095,29095,"VAN HEUSEN",Closed,,"2024-04-30 00:00:00.000",HDFC
1451,42394398,1125,2022-05-01,11125,11125,"LOUIS PHILIPPE",Operational,,,HDFC
914,42365755,6784,2022-05-01,36784,36784,"ALLEN SOLLY",Operational,,,HDFC
181,27227527,6910,2022-05-01,36910,,"AS PRIME",Closed,,"2024-07-07 00:00:00.000",HDFC
252,27298343,6912,2022-05-01,26912,26912,"VAN HEUSEN",Operational,,,HDFC
3672,42675663,6910,2022-05-01,36910,,"AS PRIME",Closed,,"2024-07-07 00:00:00.000",HDFC
2290,42577926,6912,2022-05-01,26912,26912,"VAN HEUSEN",Operational,,,HDFC
2344,42578005,6784,2022-05-01,36784,36784,"ALLEN SOLLY",Operational,,,HDFC
3071,42619848,6909,2022-04-30,36909,36909,"AS PRIME",Operational,,,HDFC
3072,42619849,6884,2022-04-30,16884,16884,"LOUIS PHILIPPE",Operational,,,HDFC
4206,80142036,6743,2022-04-30,66743,66743,"PE RED",Operational,,,HDFC
891,42321457,6743,2022-04-30,66743,66743,"PE RED",Operational,,,HDFC
996,42369289,6911,2022-04-30,66911,66911,"PE RED",Operational,,,HDFC
1318,42372986,8455,2022-04-29,78455,78455,"FOREVER 21",Operational,,,HDFC
1319,42372987,8455,2022-04-29,78455,78455,"FOREVER 21",Operational,,,HDFC
1408,42385418,9093,2022-04-27,19093,19093,"LOUIS PHILIPPE",Operational,,,HDFC
187,27228508,9093,2022-04-27,19093,19093,"LOUIS PHILIPPE",Operational,,,HDFC
3155,42619941,9091,2022-04-27,19091,19091,"LP ALL STAR",Operational,,,HDFC
3237,42620029,9875,2022-04-27,19875,19875,"LOUIS PHILIPPE",Operational,,,HDFC
3158,42619944,9489,2022-04-25,19489,19489,"LOUIS PHILIPPE",Operational,,,HDFC
2439,42578156,6584,2022-04-25,36584,36584,"AS PRIME",Operational,,,HDFC
4199,80142008,5371,2022-04-22,15371,15371,"LOUIS PHILIPPE",Operational,,,HDFC
4145,80141757,6786,2022-04-22,16786,16786,"LOUIS PHILIPPE",Operational,,,HDFC
908,42364194,6786,2022-04-22,16786,16786,"LOUIS PHILIPPE",Operational,,,HDFC
1618,42418609,5371,2022-04-22,15371,15371,"LOUIS PHILIPPE",Operational,,,HDFC
917,42367249,6842,2022-04-18,66842,66842,"PE RED",Closed,,"2024-06-10 00:00:00.000",HDFC
923,42367528,6833,2022-04-17,66833,66833,"PE RED",Closed,,"2024-08-14 00:00:00.000",HDFC
1320,42373516,6899,2022-04-17,66899,66899,"PE BLUE",Operational,,,HDFC
3067,42619845,6856,2022-04-16,36856,36856,"AS PRIME",Operational,,,HDFC
991,42368267,6816,2022-04-14,66816,66816,"PE BLUE",Operational,,,HDFC
910,42364207,6872,2022-04-14,26872,26872,"VH GOLD",Operational,,,HDFC
1530,42402781,9163,2022-04-12,59163,59163,"AMERICAN EAGLE",Operational,,,HDFC
1526,42402740,9163,2022-04-12,59163,59163,"AMERICAN EAGLE",Operational,,,HDFC
3068,42619846,6832,2022-04-11,36832,36832,"AS PRIME",Operational,,,HDFC
3142,42619927,8352,2022-04-11,28352,28352,"VAN HEUSEN",Operational,,,HDFC
3058,42619836,6774,2022-04-09,36774,36774,"ALLEN SOLLY",Operational,,,HDFC
3043,42619821,6677,2022-04-09,36677,36677,"ALLEN SOLLY",Operational,,,HDFC
3147,42619933,8362,2022-04-08,28362,28362,"VH GOLD",Operational,,,HDFC
1755,42451613,6907,2022-04-08,86907,86907,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
922,42367527,9843,2022-04-08,69843,69843,"PE BLUE",Operational,,,HDFC
179,27226953,6907,2022-04-08,86907,86907,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
245,27298309,8353,2022-04-07,28353,28353,"VAN HEUSEN",Operational,,,HDFC
237,27298285,8353,2022-04-07,28353,28353,"VAN HEUSEN",Operational,,,HDFC
3495,42651716,8353,2022-04-07,28353,28353,"VAN HEUSEN",Operational,,,HDFC
4111,80141650,6828,2022-04-05,86828,86828,"LOUIS PHILIPPE VALUE STORE",Operational,,,HDFC
230,27298254,6828,2022-04-05,86828,86828,"LOUIS PHILIPPE VALUE STORE",Operational,,,HDFC
1450,42394371,6828,2022-04-05,86828,86828,"LOUIS PHILIPPE VALUE STORE",Operational,,,HDFC
3151,42619937,9084,2022-04-02,29084,29084,"VAN HEUSEN",Operational,,,HDFC
3156,42619942,9484,2022-04-01,29484,29484,"VAN HEUSEN",Operational,,,HDFC
3059,42619837,6771,2022-04-01,36771,36771,"ALLEN SOLLY",Operational,,,HDFC
4142,80141750,6893,2022-04-01,16893,16893,"LOUIS PHILIPPE",Operational,,,HDFC
995,42369081,6893,2022-04-01,16893,16893,"LOUIS PHILIPPE",Operational,,,HDFC
347,41138865,6844,2022-03-31,66844,66844,"PE BLUE",Operational,,,HDFC
1361,42378185,8300,2022-03-31,28300,28300,"VAN HEUSEN",Operational,,,HDFC
1836,42474446,9495,2022-03-31,29495,29495,"VAN HEUSEN",Operational,,,HDFC
3999,80141250,8300,2022-03-31,28300,28300,"VAN HEUSEN",Operational,,,HDFC
3060,42619838,6781,2022-03-31,16781,16781,"LOUIS PHILIPPE",Operational,,,HDFC
3052,42619830,6737,2022-03-31,36737,36737,"ALLEN SOLLY",Operational,,,HDFC
3066,42619844,6801,2022-03-31,36801,36801,"ALLEN SOLLY",Operational,,,HDFC
1233,42372432,6536,2022-03-30,66536,66536,"PE BLUE",Operational,,,HDFC
184,27227721,6823,2022-03-27,36823,36823,"AS PRIME",Closed,,"2024-06-30 00:00:00.000",HDFC
3153,42619939,9088,2022-03-27,19088,19088,"LP ALL STAR",Operational,,,HDFC
3330,42623257,6780,2022-03-26,16780,16780,"LOUIS PHILIPPE",Operational,,,HDFC
3334,42623776,6780,2022-03-26,16780,16780,"LOUIS PHILIPPE",Operational,,,HDFC
3045,42619823,6663,2022-03-26,36663,36663,"ALLEN SOLLY",Operational,,,HDFC
31,27146476,6780,2022-03-26,16780,16780,"LOUIS PHILIPPE",Operational,,,HDFC
1250,42372463,6775,2022-03-26,66775,66775,"PE BLUE",Operational,,,HDFC
1472,42395160,6662,2022-03-26,66662,66662,"PE RED",Operational,,,HDFC
183,27227719,6736,2022-03-25,36736,36736,"AS PRIME",Operational,,,HDFC
3846,42739121,6736,2022-03-25,36736,36736,"AS PRIME",Operational,,,HDFC
1232,42372430,6541,2022-03-23,66541,66541,"PE BLUE",Operational,,,HDFC
920,42367524,6795,2022-03-20,66795,66795,"PE RED",Operational,,,HDFC
3042,42619820,6585,2022-03-20,86585,86585,"LOUIS PHILIPPE VALUE STORE",Closed,,"2024-08-19 00:00:00.000",HDFC
3055,42619833,6758,2022-03-19,36758,36758,"ALLEN SOLLY",Operational,,,HDFC
3144,42619930,8357,2022-03-19,28357,28357,"VAN HEUSEN",Operational,,,HDFC
2253,42577875,6762,2022-03-17,36762,36762,"AS PRIME",Operational,,,HDFC
1072,42372159,6804,2022-03-16,66804,66804,"PE RED",Operational,,,HDFC
3007,42619780,5372,2022-03-15,15372,15372,"LOUIS PHILIPPE",Operational,,,HDFC
2715,42616260,5372,2022-03-15,15372,15372,"LOUIS PHILIPPE",Operational,,,HDFC
3137,42619922,8317,2022-03-11,28317,28317,"VAN HEUSEN",Operational,,,HDFC
1171,42372325,6664,2022-03-11,36664,36664,"AS PRIME",Operational,,,HDFC
1656,42425223,6191,2022-03-10,66191,66191,"PE RED",Operational,,,HDFC
1754,42451612,6651,2022-03-10,86651,86651,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
716,41978842,6277,2022-03-09,86277,86277,"PEM VALUE STORE",Operational,,,HDFC
3063,42619841,6791,2022-03-08,86791,86791,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
3152,42619938,9086,2022-03-07,19086,19086,"LOUIS PHILIPPE",Operational,,,HDFC
3061,42619839,6790,2022-03-01,36790,36790,"ALLEN SOLLY",Operational,,,HDFC
3048,42619826,6701,2022-03-01,36701,36701,"AS PRIME",Operational,,,HDFC
2870,42619631,3513,2022-02-28,53513,53513,"SIMON CARTER",Operational,,,HDFC
4202,80142029,6778,2022-02-28,86778,86778,"PEM VALUE STORE",Operational,,,HDFC
911,42365745,6757,2022-02-28,86757,86757,"LOUIS PHILIPPE VALUE STORE",Operational,,,HDFC
896,42325550,6778,2022-02-28,86778,86778,"PEM VALUE STORE",Operational,,,HDFC
3010,42619783,5385,2022-02-26,15385,15385,"LOUIS PHILIPPE",Operational,,,HDFC
3062,42619840,6794,2022-02-26,86794,86794,"LOUIS PHILIPPE VALUE STORE",Operational,,,HDFC
3295,42620097,6794,2022-02-26,86794,86794,"LOUIS PHILIPPE VALUE STORE",Operational,,,HDFC
3044,42619822,6625,2022-02-25,36625,36625,"ALLEN SOLLY",Operational,,,HDFC
1143,42372285,6763,2022-02-23,66763,66763,"PE RED",Operational,,,HDFC
812,42268556,6656,2022-02-22,66656,66656,"PE RED",Operational,,,HDFC
3138,42619923,8348,2022-02-19,28348,28348,"VH GOLD",Operational,,,HDFC
3135,42619920,8314,2022-02-18,28314,28314,"VAN HEUSEN",Operational,,,HDFC
2315,42577965,8312,2022-02-17,28312,28312,"VAN HEUSEN",Operational,,,HDFC
235,27298279,8312,2022-02-17,28312,28312,"VAN HEUSEN",Operational,,,HDFC
921,42367525,6777,2022-02-16,66777,66777,"PE BLUE",Operational,,,HDFC
2452,42578175,6674,2022-02-16,66674,66674,"PE BLUE",Operational,,,HDFC
2483,42578822,8450,2022-02-16,78450,78450,"FOREVER 21",Operational,,,HDFC
3040,42619817,6526,2022-02-16,36526,36526,"ALLEN SOLLY",Operational,,,HDFC
3041,42619819,6586,2022-02-16,36586,36586,"ALLEN SOLLY",Operational,,,HDFC
4139,80141744,6777,2022-02-16,66777,66777,"PE BLUE",Operational,,,HDFC
3050,42619828,6709,2022-02-15,36709,36709,"ALLEN SOLLY",Operational,,,HDFC
1142,42372284,6726,2022-02-15,66726,66726,"PE RED",Operational,,,HDFC
893,42323791,6741,2022-02-14,66741,66741,"PE RED",Closed,,"2024-08-15 00:00:00.000",HDFC
894,42324018,6747,2022-02-14,66747,66747,"PE RED",Operational,,,HDFC
3053,42619831,6735,2022-02-14,36735,36735,"AS PRIME",Operational,,,HDFC
3160,42619946,9588,2022-02-14,89588,89588,"AMERICAN EAGLE VALUE STORE",Operational,,,HDFC
895,42324023,6746,2022-02-12,66746,66746,"PE RED",Operational,,,HDFC
890,42321454,6742,2022-02-12,66742,66742,"PE RED",Operational,,,HDFC
884,42319335,6740,2022-02-12,86740,86740,"PEM VALUE STORE",Operational,,,HDFC
42,27146554,6760,2022-02-12,16760,16760,"LOUIS PHILIPPE",Operational,,,HDFC
1843,42476251,6760,2022-02-12,16760,16760,"LOUIS PHILIPPE",Operational,,,HDFC
1231,42372428,6509,2022-02-11,66509,66509,"PE BLUE",Operational,,,HDFC
1106,42372213,9817,2022-02-11,29817,29817,"VAN HEUSEN",Operational,,,HDFC
3054,42619832,6734,2022-02-11,36734,36734,"AS PRIME",Operational,,,HDFC
4023,80141352,6509,2022-02-11,66509,66509,"PE BLUE",Operational,,,HDFC
3150,42619936,9079,2022-02-10,29079,29079,"VAN HEUSEN",Operational,,,HDFC
3139,42619924,8322,2022-02-09,28322,28322,"VH GOLD",Operational,,,HDFC
3294,42620096,6680,2022-02-09,36680,36680,"ALLEN SOLLY",Operational,,,HDFC
3047,42619825,6680,2022-02-09,36680,36680,"ALLEN SOLLY",Operational,,,HDFC
3299,42620103,8358,2022-02-08,28358,28358,"VAN HEUSEN",Operational,,,HDFC
3051,42619829,6733,2022-02-07,86733,86733,"ALLEN SOLLY VALUE STORE",Operational,,,HDFC
4098,80141605,6715,2022-02-06,66715,66715,"PE BLUE",Operational,,,HDFC
1249,42372462,6715,2022-02-06,66715,66715,"PE BLUE",Operational,,,HDFC
1141,42372282,4861,2022-02-05,34861,34861,"ALLEN SOLLY",Operational,,,HDFC
1023,42372093,4861,2022-02-05,34861,34861,"ALLEN SOLLY",Operational,,,HDFC
4032,80141380,4861,2022-02-05,34861,34861,"ALLEN SOLLY",Operational,,,HDFC
2990,42619759,4883,2022-02-04,34883,34883,"ALLEN SOLLY",Operational,,,HDFC
1000,42372052,8309,2022-02-03,28309,28309,"VAN HEUSEN",Operational,,,HDFC
994,42369080,6582,2022-02-02,86582,86582,"LOUIS PHILIPPE VALUE STORE",Operational,,,HDFC
171,27219200,6582,2022-02-02,86582,86582,"LOUIS PHILIPPE VALUE STORE",Operational,,,HDFC
1230,42372427,6380,2022-02-02,66380,66380,"PE BLUE",Operational,,,HDFC
3141,42619926,8354,2022-02-02,28354,28354,"VH GOLD",Operational,,,HDFC
4143,80141753,6582,2022-02-02,86582,86582,"LOUIS PHILIPPE VALUE STORE",Operational,,,HDFC
3132,42619917,8280,2022-02-01,28280,28280,"VAN HEUSEN",Operational,,,HDFC
3008,42619781,5362,2022-02-01,15362,15362,"LOUIS PHILIPPE",Operational,,,HDFC
3046,42619824,6707,2022-02-01,36707,36707,"ALLEN SOLLY",Operational,,,HDFC
2440,42578157,6638,2022-02-01,36638,36638,"ALLEN SOLLY",Operational,,,HDFC
188,27229865,6638,2022-02-01,36638,36638,"ALLEN SOLLY",Operational,,,HDFC
7,27146291,6826,2022-02-01,36826,36826,"ALLEN SOLLY",Operational,,,HDFC
999,42372051,8294,2022-02-01,28294,28294,"VAN HEUSEN",Operational,,,HDFC
850,42289806,9591,2022-02-01,69591,69591,"PE BLUE",Operational,,,HDFC
1024,42372094,6517,2022-01-31,36517,36517,"ALLEN SOLLY",Operational,,,HDFC
3148,42619934,9078,2022-01-31,19078,19078,"LP ALL STAR",Operational,,,HDFC
3146,42619932,9073,2022-01-31,19073,19073,"LOUIS PHILIPPE",Operational,,,HDFC
3292,42620094,6580,2022-01-31,36580,36580,"ALLEN SOLLY",Operational,,,HDFC
4035,80141397,6517,2022-01-31,36517,36517,"ALLEN SOLLY",Operational,,,HDFC
3290,42620091,5361,2022-01-30,15361,15361,"LOUIS PHILIPPE",Operational,,,HDFC
3006,42619779,5361,2022-01-30,15361,15361,"LOUIS PHILIPPE",Operational,,,HDFC
873,42310611,6731,2022-01-30,66731,66731,"PE RED",Operational,,,HDFC
875,42312381,6722,2022-01-29,66722,66722,"PE RED",Operational,,,HDFC
3140,42619925,8351,2022-01-29,28351,28351,"VH GOLD",Operational,,,HDFC
2732,42619478,8451,2022-01-29,78451,78451,"FOREVER 21",Closed,,"2024-08-07 00:00:00.000",HDFC
3149,42619935,9075,2022-01-28,19075,19075,"LP ALL STAR",Operational,,,HDFC
3145,42619931,9074,2022-01-28,29074,29074,"VAN HEUSEN",Operational,,,HDFC
4054,80141486,8349,2022-01-27,28349,28349,"VAN HEUSEN",Operational,,,HDFC
1199,42372360,6691,2022-01-27,36691,36691,"AS PRIME",Operational,,,HDFC
1539,42403276,8349,2022-01-27,28349,28349,"VAN HEUSEN",Operational,,,HDFC
1229,42372426,6592,2022-01-26,66592,66592,"PE BLUE",Operational,,,HDFC
1219,42372407,9069,2022-01-26,19069,19069,"LOUIS PHILIPPE",Operational,,,HDFC
1259,42372475,6543,2022-01-26,66543,66543,"PE BLUE",Operational,,,HDFC
860,42299340,6655,2022-01-26,86655,86655,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
3049,42619827,6721,2022-01-26,36721,36721,"AS PRIME",Operational,,,HDFC
3004,42619776,5343,2022-01-24,15343,15343,"LOUIS PHILIPPE",Operational,,,HDFC
832,42278573,6525,2022-01-23,36525,36525,"ALLEN SOLLY",Operational,,,HDFC
1218,42372406,9071,2022-01-23,19071,19071,"LOUIS PHILIPPE",Operational,,,HDFC
1097,42372200,6640,2022-01-22,36640,36640,"ALLEN SOLLY",Operational,,,HDFC
4099,80141612,6640,2022-01-22,36640,36640,"ALLEN SOLLY",Operational,,,HDFC
4001,80141270,6484,2022-01-20,66484,66484,"PE BLUE",Operational,,,HDFC
1261,42372477,6484,2022-01-20,66484,66484,"PE BLUE",Operational,,,HDFC
835,42278585,6619,2022-01-19,36619,36619,"ALLEN SOLLY",Operational,,,HDFC
795,42267964,8287,2022-01-19,28287,28287,"VAN HEUSEN",Closed,,"2024-08-10 00:00:00.000",HDFC
1260,42372476,6649,2022-01-18,66649,66649,"PE BLUE",Operational,,,HDFC
4030,80141375,6649,2022-01-18,66649,66649,"PE BLUE",Operational,,,HDFC
830,42278554,6460,2022-01-17,86460,86460,"LOUIS PHILIPPE VALUE STORE",Operational,,,HDFC
859,42299339,6442,2022-01-15,86442,86442,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
1117,42372237,8299,2022-01-13,28299,28299,"VAN HEUSEN",Operational,,,HDFC
1010,42372075,9068,2022-01-13,69068,69068,"PE BLUE",Operational,,,HDFC
232,27298266,8299,2022-01-13,28299,28299,"VAN HEUSEN",Operational,,,HDFC
3863,42748653,8299,2022-01-13,28299,28299,"VAN HEUSEN",Operational,,,HDFC
3937,80125235,5376,2022-01-12,15376,15376,"LOUIS PHILIPPE",Operational,,,HDFC
3009,42619782,5378,2022-01-12,15378,15378,"LOUIS PHILIPPE",Operational,,,HDFC
440,41387028,6365,2022-01-12,66365,66365,"PE RED",Operational,,,HDFC
443,41387050,5376,2022-01-12,15376,15376,"LOUIS PHILIPPE",Operational,,,HDFC
1227,42372420,9467,2022-01-12,49467,49467,"PLANET FASHION",Operational,,,HDFC
1753,42451611,6720,2022-01-11,86720,86720,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
1068,42372154,6720,2022-01-11,86720,86720,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
4110,80141649,6720,2022-01-11,86720,86720,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
3011,42619784,5379,2022-01-10,15379,15379,"LOUIS PHILIPPE",Operational,,,HDFC
2426,42578132,6490,2022-01-09,66490,66490,"PE BLUE",Operational,,,HDFC
4204,80142032,6684,2022-01-07,66684,66684,"PE BLUE",Operational,,,HDFC
3412,42635739,5387,2022-01-07,15387,15387,"LOUIS PHILIPPE",Operational,,,HDFC
861,42303376,9593,2022-01-07,29593,29593,"VAN HEUSEN",Operational,,,HDFC
768,42256213,9448,2022-01-07,69448,69448,"PE BLUE",Operational,,,HDFC
173,27219672,9593,2022-01-07,29593,29593,"VAN HEUSEN",Operational,,,HDFC
1198,42372359,6646,2022-01-07,36646,36646,"AS PRIME",Operational,,,HDFC
1475,42395165,6684,2022-01-07,66684,66684,"PE BLUE",Operational,,,HDFC
1616,42418607,5387,2022-01-07,15387,15387,"LOUIS PHILIPPE",Operational,,,HDFC
1258,42372474,6557,2022-01-06,66557,66557,"PE BLUE",Operational,,,HDFC
1196,42372357,6704,2022-01-06,36704,36704,"AS PRIME",Operational,,,HDFC
1197,42372358,6703,2022-01-06,36703,36703,"AS PRIME",Operational,,,HDFC
1131,42372258,6362,2022-01-06,66362,66362,"PE RED",Operational,,,HDFC
4034,80141394,6557,2022-01-06,66557,66557,"PE BLUE",Operational,,,HDFC
1140,42372279,6530,2022-01-04,66530,66530,"PE RED",Operational,,,HDFC
1257,42372473,6689,2022-01-04,66689,66689,"PE BLUE",Operational,,,HDFC
1256,42372472,6540,2022-01-03,66540,66540,"PE BLUE",Operational,,,HDFC
1356,42377261,5352,2022-01-03,15352,15352,"LOUIS PHILIPPE",Operational,,,HDFC
4029,80141374,6540,2022-01-03,66540,66540,"PE BLUE",Operational,,,HDFC
1116,42372236,8298,2022-01-02,28298,28298,"VAN HEUSEN",Operational,,,HDFC
239,27298292,8298,2022-01-02,28298,28298,"VAN HEUSEN",Operational,,,HDFC
853,42297963,6624,2021-12-31,66624,66624,"PE BLUE",Operational,,,HDFC
247,27298314,6603,2021-12-30,36603,36603,"ALLEN SOLLY",Operational,,,HDFC
248,27298316,9587,2021-12-30,29587,29587,"VAN HEUSEN",Operational,,,HDFC
2334,42577991,6603,2021-12-30,36603,36603,"ALLEN SOLLY",Operational,,,HDFC
4028,80141373,6524,2021-12-28,66524,66524,"PE BLUE",Operational,,,HDFC
543,41683789,6630,2021-12-28,66630,66630,"PE RED",Operational,,,HDFC
851,42293439,6679,2021-12-28,66679,66679,"PE BLUE",Operational,,,HDFC
1255,42372470,6524,2021-12-28,66524,66524,"PE BLUE",Operational,,,HDFC
852,42297683,9499,2021-12-27,59499,59499,"AMERICAN EAGLE",Operational,,,HDFC
4193,80141989,9499,2021-12-27,59499,59499,"AMERICAN EAGLE",Operational,,,HDFC
2294,42577933,9499,2021-12-27,59499,59499,"AMERICAN EAGLE",Operational,,,HDFC
1071,42372157,6653,2021-12-26,86653,86653,"VAN HEUSEN VALUE STORE",Operational,,,HDFC
980,42368037,9477,2021-12-25,59477,59477,"AMERICAN EAGLE",Closed,,"2024-08-13 00:00:00.000",HDFC
1289,42372517,9447,2021-12-25,59447,59447,"AMERICAN EAGLE",Closed,,"2024-08-31 00:00:00.000",HDFC
3154,42619940,9481,2021-12-25,19481,19481,"LOUIS PHILIPPE",Operational,,,HDFC
1078,42372169,6675,2021-12-24,66675,66675,"PE RED",Closed,,"2024-07-30 00:00:00.000",HDFC
1079,42372170,6643,2021-12-24,66643,66643,"PE RED",Operational,,,HDFC
1016,42372082,9457,2021-12-24,69457,69457,"PE BLUE",Closed,,"2024-08-12 00:00:00.000",HDFC
1115,42372234,9492,2021-12-23,29492,29492,"VAN HEUSEN",Operational,,,HDFC
2451,42578173,6612,2021-12-23,36612,36612,"AS PRIME",Operational,,,HDFC
1002,42372061,6637,2021-12-22,66637,66637,"PE RED",Operational,,,HDFC
1195,42372355,4887,2021-12-22,34887,34887,"AS PRIME",Operational,,,HDFC
1096,42372199,6516,2021-12-21,36516,36516,"ALLEN SOLLY",Operational,,,HDFC
778,42256226,9485,2021-12-20,69485,69485,"PE BLUE",Operational,,,HDFC
1114,42372233,9589,2021-12-18,29589,29589,"VAN HEUSEN",Operational,,,HDFC
857,42298708,9597,2021-12-18,29597,29597,"VAN HEUSEN",Operational,,,HDFC
1206,42372389,9496,2021-12-18,19496,19496,"LP ALL STAR",Operational,,,HDFC
4017,80141337,9589,2021-12-18,29589,29589,"VAN HEUSEN",Operational,,,HDFC
1205,42372386,6629,2021-12-17,36629,36629,"AS PRIME",Operational,,,HDFC
1312,42372563,6659,2021-12-17,66659,66659,"PE BLUE",Operational,,,HDFC
856,42298706,9592,2021-12-17,29592,29592,"VAN HEUSEN",Operational,,,HDFC
858,42298709,9596,2021-12-16,29596,29596,"VAN HEUSEN",Operational,,,HDFC
1095,42372198,4891,2021-12-16,34891,34891,"ALLEN SOLLY",Operational,,,HDFC
1186,42372343,6533,2021-12-16,86533,86533,"PEM VALUE STORE",Operational,,,HDFC
4031,80141378,4891,2021-12-16,34891,34891,"ALLEN SOLLY",Operational,,,HDFC
1129,42372256,6633,2021-12-15,36633,36633,"AS PRIME",Operational,,,HDFC
1207,42372390,9600,2021-12-12,19600,19600,"LP ALL STAR",Operational,,,HDFC
1290,42372520,6648,2021-12-11,86648,86648,"ALLEN SOLLY VALUE STORE",Operational,,,HDFC
1047,42372130,8297,2021-12-11,28297,28297,"VAN HEUSEN",Operational,,,HDFC
4026,80141360,6648,2021-12-11,86648,86648,"ALLEN SOLLY VALUE STORE",Operational,,,HDFC
843,42286491,6531,2021-12-10,66531,66531,"PE BLUE",Operational,,,HDFC
842,42286488,5368,2021-12-09,15368,15368,"LOUIS PHILIPPE",Operational,,,HDFC
4181,80141949,5368,2021-12-09,15368,15368,"LOUIS PHILIPPE",Operational,,,HDFC
2283,42577917,6386,2021-12-08,66386,66386,"PE BLUE",Operational,,,HDFC
1253,42372467,6386,2021-12-08,66386,66386,"PE BLUE",Operational,,,HDFC
1194,42372353,6617,2021-12-05,36617,36617,"AS PRIME",Operational,,,HDFC
1185,42372342,6613,2021-12-05,86613,86613,"PEM VALUE STORE",Operational,,,HDFC
833,42278578,6590,2021-12-04,36590,36590,"ALLEN SOLLY",Operational,,,HDFC
834,42278581,6591,2021-12-04,36591,36591,"ALLEN SOLLY",Operational,,,HDFC
4183,80141955,6590,2021-12-04,36590,36590,"ALLEN SOLLY",Operational,,,HDFC
4191,80141978,6591,2021-12-04,36591,36591,"ALLEN SOLLY",Operational,,,HDFC
250,27298321,5360,2021-12-03,15360,15360,"LOUIS PHILIPPE",Operational,,,HDFC
1048,42372131,8288,2021-12-02,28288,28288,"VAN HEUSEN",Operational,,,HDFC
1001,42372059,6645,2021-12-02,66645,66645,"PE RED",Operational,,,HDFC
4022,80141351,6645,2021-12-02,66645,66645,"PE RED",Operational,,,HDFC
786,42267382,9491,2021-12-01,69491,69491,"PE BLUE",Operational,,,HDFC
2262,42577888,4895,2021-12-01,34895,34895,"ALLEN SOLLY",Operational,,,HDFC
2232,42577844,4895,2021-12-01,34895,34895,"ALLEN SOLLY",Operational,,,HDFC
1193,42372352,6523,2021-11-30,36523,36523,"AS PRIME",Operational,,,HDFC
1036,42372118,8296,2021-11-30,28296,28296,"VH GOLD",Operational,,,HDFC
841,42284710,6627,2021-11-30,66627,66627,"PE RED",Operational,,,HDFC
2325,42577978,9494,2021-11-30,69494,69494,"PE BLUE",Operational,,,HDFC
829,42277166,6632,2021-11-29,66632,,"PE RED",Closed,,"2024-10-19 00:00:00.000",HDFC
826,42272825,9497,2021-11-29,19497,19497,"LOUIS PHILIPPE",Operational,,,HDFC
1192,42372351,6634,2021-11-29,36634,36634,"AS PRIME",Operational,,,HDFC
1310,42372552,6628,2021-11-29,66628,66628,"PE RED",Operational,,,HDFC
792,42267389,6618,2021-11-28,86618,86618,"ALLEN SOLLY VALUE STORE",Operational,,,HDFC
789,42267386,9493,2021-11-27,69493,69493,"PE BLUE",Operational,,,HDFC
827,42274746,8449,2021-11-27,78449,78449,"FOREVER 21",Closed,,"2024-08-06 00:00:00.000",HDFC
1035,42372117,8295,2021-11-26,28295,28295,"VH GOLD",Operational,,,HDFC
1309,42372551,6607,2021-11-26,66607,66607,"PE RED",Operational,,,HDFC
1037,42372119,9465,2021-11-25,29465,29465,"VAN HEUSEN",Operational,,,HDFC
1283,42372509,9498,2021-11-24,19498,19498,"LOUIS PHILIPPE",Operational,,,HDFC
1191,42372350,6596,2021-11-24,36596,36596,"AS PRIME",Operational,,,HDFC
