"Total Count: ",16540
"Matched Count: ",15292
"Not Matched Count: ",1248

,,,,,,Total,136886262.31,138452984.35,.00,-1566722.04
"Sales Date","Deposit Date","Store ID","Retek Code",Brand,ColBank,Status,"Wallet Sale","Deposit Amount","Store Response Entry","Difference [Sale - Deposit - Store Response]","Pending Difference","Reconcilied Difference"
23-04-2024,,6662,66662,"PE RED","WALLET PHONEPAY","Not Matched",14045.00,0.00,0.00,14045.00,14045.00,
23-04-2024,,6675,66675,"PE RED","WALLET PHONEPAY","Not Matched",3797.06,0.00,0.00,3797.06,3797.06,
23-04-2024,23-04-2024,6701,36701,"AS PRIME","WALLET PHONEPAY",Matched,12274.30,12274.30,0.00,0.00,0.00,
23-04-2024,23-04-2024,6703,36703,"AS PRIME","WALLET PHONEPAY",Matched,19709.10,19709.10,0.00,0.00,0.00,
23-04-2024,,6716,66716,"PE RED","WALLET PHONEPAY","Not Matched",4397.04,0.00,0.00,4397.04,4397.04,
23-04-2024,23-04-2024,6721,36721,"AS PRIME","WALLET PHONEPAY",Matched,23852.10,23852.10,0.00,0.00,0.00,
23-04-2024,,6722,66722,"PE RED","WALLET PHONEPAY","Not Matched",2697.00,0.00,0.00,2697.00,2697.00,
23-04-2024,,6726,66726,"PE RED","WALLET PHONEPAY","Not Matched",8742.00,0.00,0.00,8742.00,8742.00,
23-04-2024,,6731,66731,"PE RED","WALLET PHONEPAY","Not Matched",3497.00,0.00,0.00,3497.00,3497.00,
23-04-2024,23-04-2024,6736,36736,"AS PRIME","WALLET PHONEPAY",Matched,468.60,468.60,0.00,0.00,0.00,
23-04-2024,,6741,66741,"PE RED","WALLET PHONEPAY","Not Matched",8394.00,0.00,0.00,8394.00,8394.00,
23-04-2024,,6743,66743,"PE RED","WALLET PHONEPAY","Not Matched",6192.00,0.00,0.00,6192.00,6192.00,
23-04-2024,,6747,66747,"PE RED","WALLET PHONEPAY","Not Matched",18116.20,0.00,0.00,18116.20,18116.20,
23-04-2024,23-04-2024,6757,86757,"LOUIS PHILIPPE VALUE STORE","WALLET PHONEPAY",Matched,56617.75,56617.75,0.00,0.00,0.00,
23-04-2024,23-04-2024,6758,36758,"ALLEN SOLLY","WALLET PHONEPAY",Matched,20888.29,20888.29,0.00,0.00,0.00,
23-04-2024,23-04-2024,6759,36759,"ALLEN SOLLY","WALLET PHONEPAY",Matched,7606.00,7606.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,6760,16760,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,3299.00,3299.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,6762,36762,"AS PRIME","WALLET PHONEPAY",Matched,1799.00,1799.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,6790,36790,"ALLEN SOLLY","WALLET PHONEPAY",Matched,2049.00,2049.00,0.00,0.00,0.00,
23-04-2024,,6795,66795,"PE RED","WALLET PHONEPAY",Matched,98.00,0.00,0.00,98.00,98.00,
23-04-2024,,6816,66816,"PE BLUE","WALLET PHONEPAY","Not Matched",5647.00,0.00,0.00,5647.00,5647.00,
23-04-2024,23-04-2024,6823,36823,"AS PRIME","WALLET PHONEPAY",Matched,5746.30,5746.30,0.00,0.00,0.00,
23-04-2024,23-04-2024,6829,36829,"AS PRIME","WALLET PHONEPAY",Matched,44026.00,44026.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,6832,36832,"AS PRIME","WALLET PHONEPAY","Not Matched",1547.00,-951.00,0.00,2498.00,2498.00,
23-04-2024,,6833,66833,"PE RED","WALLET PHONEPAY","Not Matched",999.04,0.00,0.00,999.04,999.04,
23-04-2024,,6842,66842,"PE RED","WALLET PHONEPAY","Not Matched",5075.00,0.00,0.00,5075.00,5075.00,
23-04-2024,23-04-2024,6893,16893,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,2799.00,2799.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,6910,36910,"AS PRIME","WALLET PHONEPAY",Matched,2956.80,2956.80,0.00,0.00,0.00,
23-04-2024,23-04-2024,6914,36914,"AS PRIME","WALLET PHONEPAY",Matched,8375.80,8375.80,0.00,0.00,0.00,
23-04-2024,23-04-2024,6921,36921,"AS PRIME","WALLET PHONEPAY",Matched,7222.20,7222.20,0.00,0.00,0.00,
23-04-2024,23-04-2024,6945,36945,"AS PRIME","WALLET PHONEPAY",Matched,8.80,8.80,0.00,0.00,0.00,
23-04-2024,23-04-2024,6962,36962,"AS PRIME","WALLET PHONEPAY",Matched,256.00,256.00,0.00,0.00,0.00,
23-04-2024,,6987,66987,"PE RED","WALLET PHONEPAY","Not Matched",7395.00,0.00,0.00,7395.00,7395.00,
23-04-2024,,7004,67004,"PE RED","WALLET PHONEPAY","Not Matched",1599.00,0.00,0.00,1599.00,1599.00,
23-04-2024,23-04-2024,7006,37006,"ALLEN SOLLY","WALLET PHONEPAY",Matched,1499.00,1499.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,7010,27010,"VAN HEUSEN","WALLET PHONEPAY",Matched,16294.30,16294.30,0.00,0.00,0.00,
23-04-2024,,7019,67019,"PE BLUE","WALLET PHONEPAY","Not Matched",6944.60,0.00,0.00,6944.60,6944.60,
23-04-2024,,7054,67054,"PE RED","WALLET PHONEPAY","Not Matched",5197.07,0.00,0.00,5197.07,5197.07,
23-04-2024,,7055,67055,"PE BLUE","WALLET PHONEPAY","Not Matched",2799.00,0.00,0.00,2799.00,2799.00,
23-04-2024,23-04-2024,7060,37060,"AS PRIME","WALLET PHONEPAY",Matched,298.00,298.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,7070,27070,"VH GOLD","WALLET PHONEPAY",Matched,1447.20,1447.20,0.00,0.00,0.00,
23-04-2024,23-04-2024,7074,27074,"VH GOLD","WALLET PHONEPAY",Matched,2000.00,2000.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,7082,37082,"ALLEN SOLLY","WALLET PHONEPAY",Matched,7154.00,7154.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,7085,37085,"AS PRIME","WALLET PHONEPAY",Matched,300.00,300.00,0.00,0.00,0.00,
23-04-2024,,7212,67212,"PE RED","WALLET PHONEPAY","Not Matched",8580.20,0.00,0.00,8580.20,8580.20,
23-04-2024,,7265,67265,"PE BLUE","WALLET PHONEPAY","Not Matched",4298.00,0.00,0.00,4298.00,4298.00,
23-04-2024,,7266,67266,"PE BLUE","WALLET PHONEPAY","Not Matched",10545.00,0.00,0.00,10545.00,10545.00,
23-04-2024,,7522,67522,"PE BLUE","WALLET PHONEPAY","Not Matched",7546.00,0.00,0.00,7546.00,7546.00,
23-04-2024,23-04-2024,7524,37524,"AS PRIME","WALLET PHONEPAY",Matched,19384.80,19384.80,0.00,0.00,0.00,
23-04-2024,23-04-2024,7527,17527,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,797.75,797.75,0.00,0.00,0.00,
23-04-2024,,7529,67529,"PE BLUE","WALLET PHONEPAY","Not Matched",11547.00,0.00,0.00,11547.00,11547.00,
23-04-2024,,7542,67542,"PE BLUE","WALLET PHONEPAY","Not Matched",7321.50,0.00,0.00,7321.50,7321.50,
23-04-2024,,7563,67563,"PE RED","WALLET PHONEPAY","Not Matched",31920.07,0.00,0.00,31920.07,31920.07,
23-04-2024,23-04-2024,7564,27564,"VH GOLD","WALLET PHONEPAY",Matched,5098.00,5098.00,0.00,0.00,0.00,
23-04-2024,,7607,67607,"PE BLUE","WALLET PHONEPAY","Not Matched",1993.70,0.00,0.00,1993.70,1993.70,
23-04-2024,23-04-2024,7615,17615,"LP ALL STAR","WALLET PHONEPAY",Matched,1899.00,1899.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,7616,17616,"LP ALL STAR","WALLET PHONEPAY",Matched,3297.00,3297.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,7617,37617,"ALLEN SOLLY","WALLET PHONEPAY",Matched,8597.00,8597.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,7622,37622,"AS PRIME","WALLET PHONEPAY",Matched,15440.00,15440.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,7643,37643,"AS PRIME","WALLET PHONEPAY",Matched,7994.00,7994.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,7647,17647,"LP ALL STAR","WALLET PHONEPAY",Matched,5326.80,5326.80,0.00,0.00,0.00,
23-04-2024,23-04-2024,7668,37668,"AS PRIME","WALLET PHONEPAY",Matched,25424.30,25424.30,0.00,0.00,0.00,
23-04-2024,23-04-2024,7669,17669,"LP ALL STAR","WALLET PHONEPAY",Matched,5047.00,5047.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,7675,17675,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,10996.00,10996.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,7685,37685,"AS PRIME","WALLET PHONEPAY",Matched,11594.00,11594.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,7697,27697,"VAN HEUSEN","WALLET PHONEPAY",Matched,9990.00,9990.00,0.00,0.00,0.00,
23-04-2024,,7711,67711,"PE BLUE","WALLET PHONEPAY","Not Matched",13840.10,0.00,0.00,13840.10,13840.10,
23-04-2024,,7714,67714,"PE RED","WALLET PHONEPAY","Not Matched",1098.00,0.00,0.00,1098.00,1098.00,
23-04-2024,23-04-2024,7728,37728,"AS PRIME","WALLET PHONEPAY",Matched,4000.00,4000.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,7739,17739,"LP ALL STAR","WALLET PHONEPAY",Matched,496.00,496.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,7756,27756,"VH GOLD","WALLET PHONEPAY",Matched,609.00,609.00,0.00,0.00,0.00,
23-04-2024,,7760,67760,"PE RED","WALLET PHONEPAY","Not Matched",5016.40,0.00,0.00,5016.40,5016.40,
23-04-2024,,7763,67763,"PE RED","WALLET PHONEPAY","Not Matched",3098.00,0.00,0.00,3098.00,3098.00,
23-04-2024,23-04-2024,7770,27770,"VAN HEUSEN","WALLET PHONEPAY",Matched,7597.00,7597.00,0.00,0.00,0.00,
23-04-2024,,7771,67771,"PE BLUE","WALLET PHONEPAY","Not Matched",20865.50,0.00,0.00,20865.50,20865.50,
23-04-2024,23-04-2024,7818,17818,"LP ALL STAR","WALLET PHONEPAY",Matched,2896.00,2896.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,7819,17819,"LP ALL STAR","WALLET PHONEPAY","Not Matched",6754.80,5455.80,0.00,1299.00,1299.00,
23-04-2024,23-04-2024,7820,17820,"LP ALL STAR","WALLET PHONEPAY",Matched,14426.50,14426.50,0.00,0.00,0.00,
23-04-2024,,7829,67829,"PE RED","WALLET PHONEPAY","Not Matched",8293.00,0.00,0.00,8293.00,8293.00,
23-04-2024,23-04-2024,7849,17849,"LP ALL STAR","WALLET PHONEPAY",Matched,1934.30,1934.30,0.00,0.00,0.00,
23-04-2024,23-04-2024,7853,37853,"AS PRIME","WALLET PHONEPAY",Matched,14529.30,14529.30,0.00,0.00,0.00,
23-04-2024,23-04-2024,7855,37855,"AS PRIME","WALLET PHONEPAY",Matched,6896.00,6896.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,7858,37858,"AS PRIME","WALLET PHONEPAY",Matched,9442.30,9442.30,0.00,0.00,0.00,
23-04-2024,,7859,67859,"PE BLUE","WALLET PHONEPAY","Not Matched",3997.20,0.00,0.00,3997.20,3997.20,
23-04-2024,23-04-2024,7862,17862,"LP ALL STAR","WALLET PHONEPAY","Not Matched",6538.30,9136.30,0.00,-2598.00,-2598.00,
23-04-2024,,7872,67872,"PE BLUE","WALLET PHONEPAY","Not Matched",3887.00,0.00,0.00,3887.00,3887.00,
23-04-2024,,7875,67875,"PE BLUE","WALLET PHONEPAY","Not Matched",1441.00,0.00,0.00,1441.00,1441.00,
23-04-2024,,7880,67880,"PE RED","WALLET PHONEPAY","Not Matched",3797.00,0.00,0.00,3797.00,3797.00,
23-04-2024,23-04-2024,7894,27894,"VH GOLD","WALLET PHONEPAY",Matched,1289.80,1289.80,0.00,0.00,0.00,
23-04-2024,23-04-2024,7897,87897,"LOUIS PHILIPPE VALUE STORE","WALLET PHONEPAY",Matched,2249.00,2249.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,7917,37917,"ALLEN SOLLY","WALLET PHONEPAY",Matched,9396.00,9396.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,7936,37936,"AS PRIME","WALLET PHONEPAY",Matched,6097.00,6097.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,7959,17959,"LP ALL STAR","WALLET PHONEPAY",Matched,6546.00,6546.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,7977,37977,"ALLEN SOLLY","WALLET PHONEPAY",Matched,1299.00,1299.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,8110,28110,"VAN HEUSEN","WALLET PHONEPAY",Matched,3534.00,3534.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,8141,28141,"VAN HEUSEN","WALLET PHONEPAY",Matched,80000.00,80000.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,8146,28146,"VAN HEUSEN","WALLET PHONEPAY",Matched,14299.50,14299.50,0.00,0.00,0.00,
23-04-2024,23-04-2024,8147,28147,"VAN HEUSEN","WALLET PHONEPAY",Matched,17498.80,17498.80,0.00,0.00,0.00,
23-04-2024,23-04-2024,8148,28148,"VAN HEUSEN","WALLET PHONEPAY",Matched,12754.00,12754.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,8190,28190,"VAN HEUSEN","WALLET PHONEPAY",Matched,5000.00,5000.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,8279,28279,"VAN HEUSEN","WALLET PHONEPAY","Not Matched",13142.80,20539.80,0.00,-7397.00,-7397.00,
23-04-2024,23-04-2024,8286,28286,"VH GOLD","WALLET PHONEPAY",Matched,399.00,399.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,8289,28289,"VAN HEUSEN","WALLET PHONEPAY",Matched,4298.00,4298.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,8291,28291,"VH GOLD","WALLET PHONEPAY",Matched,1800.00,1800.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,8292,28292,"VH GOLD","WALLET PHONEPAY",Matched,2072.00,2072.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,8293,28293,"VH GOLD","WALLET PHONEPAY","Not Matched",5277.00,14767.00,0.00,-9490.00,-9490.00,
23-04-2024,23-04-2024,8356,28356,"VAN HEUSEN","WALLET PHONEPAY",Matched,3299.00,3299.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,8446,78446,"FOREVER 21","WALLET PHONEPAY","Not Matched",0.00,26257.00,0.00,-26257.00,-26257.00,
23-04-2024,23-04-2024,9069,19069,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,2928.00,2928.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,9075,19075,"LP ALL STAR","WALLET PHONEPAY",Matched,4078.20,4078.20,0.00,0.00,0.00,
23-04-2024,23-04-2024,9078,19078,"LP ALL STAR","WALLET PHONEPAY",Matched,6997.00,6997.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,9087,29087,"VAN HEUSEN","WALLET PHONEPAY",Matched,10595.00,10595.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,9088,19088,"LP ALL STAR","WALLET PHONEPAY",Matched,21071.39,21071.39,0.00,0.00,0.00,
23-04-2024,23-04-2024,9091,19091,"LP ALL STAR","WALLET PHONEPAY",Matched,15441.00,15441.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,9426,39426,"ALLEN SOLLY","WALLET PHONEPAY",Matched,759.30,759.30,0.00,0.00,0.00,
23-04-2024,23-04-2024,9430,19430,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,4143.30,4143.30,0.00,0.00,0.00,
23-04-2024,23-04-2024,9439,19439,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,24042.00,24042.00,0.00,0.00,0.00,
23-04-2024,,9448,69448,"PE BLUE","WALLET PHONEPAY","Not Matched",6146.00,0.00,0.00,6146.00,6146.00,
23-04-2024,,9454,69454,"PE BLUE","WALLET PHONEPAY","Not Matched",19079.30,0.00,0.00,19079.30,19079.30,
23-04-2024,23-04-2024,9460,39460,"ALLEN SOLLY","WALLET PHONEPAY",Matched,539.70,539.70,0.00,0.00,0.00,
23-04-2024,23-04-2024,9480,19480,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,16744.30,16744.30,0.00,0.00,0.00,
23-04-2024,23-04-2024,9484,29484,"VAN HEUSEN","WALLET PHONEPAY",Matched,2499.00,2499.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,9496,19496,"LP ALL STAR","WALLET PHONEPAY",Matched,2498.00,2498.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,9585,49585,"PLANET FASHION","WALLET PHONEPAY",Matched,23213.50,23213.50,0.00,0.00,0.00,
23-04-2024,23-04-2024,9596,29596,"VAN HEUSEN","WALLET PHONEPAY",Matched,5147.00,5147.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,9605,29605,"VAN HEUSEN","WALLET PHONEPAY",Matched,12131.00,12131.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,9615,29615,"VAN HEUSEN","WALLET PHONEPAY",Matched,4297.00,4297.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,9643,19643,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,7999.00,7999.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,9648,39648,"ALLEN SOLLY","WALLET PHONEPAY",Matched,5148.00,5148.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,9654,39654,"ALLEN SOLLY","WALLET PHONEPAY",Matched,7147.00,7147.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,9701,59701,"AMERICAN EAGLE","WALLET PHONEPAY","Not Matched",0.00,7297.00,0.00,-7297.00,-7297.00,
23-04-2024,23-04-2024,9704,59704,"AMERICAN EAGLE","WALLET PHONEPAY","Not Matched",0.00,5498.00,0.00,-5498.00,-5498.00,
23-04-2024,23-04-2024,9712,59712,"AMERICAN EAGLE","WALLET PHONEPAY","Not Matched",0.00,14895.00,0.00,-14895.00,-14895.00,
23-04-2024,23-04-2024,9725,19725,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,17462.00,17462.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,9745,39745,"ALLEN SOLLY","WALLET PHONEPAY",Matched,3548.00,3548.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,9746,29746,"VAN HEUSEN","WALLET PHONEPAY",Matched,4408.30,4408.30,0.00,0.00,0.00,
23-04-2024,23-04-2024,9763,29763,"VAN HEUSEN","WALLET PHONEPAY",Matched,1300.00,1300.00,0.00,0.00,0.00,
23-04-2024,,9771,69771,"PE BLUE","WALLET PHONEPAY","Not Matched",9817.50,0.00,0.00,9817.50,9817.50,
23-04-2024,,9772,69772,"PE BLUE","WALLET PHONEPAY","Not Matched",2500.00,0.00,0.00,2500.00,2500.00,
23-04-2024,23-04-2024,9774,19774,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,1.00,1.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,9782,29782,"VAN HEUSEN","WALLET PHONEPAY",Matched,14437.00,14437.00,0.00,0.00,0.00,
23-04-2024,,9800,69800,"PE BLUE","WALLET PHONEPAY","Not Matched",5245.00,0.00,0.00,5245.00,5245.00,
23-04-2024,,9823,69823,"PE BLUE","WALLET PHONEPAY","Not Matched",598.00,0.00,0.00,598.00,598.00,
23-04-2024,23-04-2024,9839,19839,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,15095.00,15095.00,0.00,0.00,0.00,
23-04-2024,,9872,69872,"PE BLUE","WALLET PHONEPAY","Not Matched",11793.20,0.00,0.00,11793.20,11793.20,
23-04-2024,23-04-2024,9882,39882,"ALLEN SOLLY","WALLET PHONEPAY",Matched,6097.00,6097.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,9887,19887,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,9246.00,9246.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,9894,19894,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,2399.00,2399.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,9897,39897,"ALLEN SOLLY","WALLET PHONEPAY",Matched,6249.00,6249.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,9898,19898,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,6373.00,6373.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,9927,19927,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,10384.30,10384.30,0.00,0.00,0.00,
23-04-2024,23-04-2024,9931,19931,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,23542.00,23542.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,9951,39951,"ALLEN SOLLY","WALLET PHONEPAY",Matched,3783.00,3783.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,9978,19978,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,6397.00,6397.00,0.00,0.00,0.00,
23-04-2024,23-04-2024,9990,19990,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,5694.80,5694.80,0.00,0.00,0.00,
23-04-2024,23-04-2024,9995,19995,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,2299.00,2299.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,1001,41001,"PLANET FASHION","WALLET PHONEPAY",Matched,8574.59,8574.59,0.00,0.00,0.00,
24-04-2024,24-04-2024,1039,41039,"PLANET FASHION","WALLET PHONEPAY",Matched,9295.00,9295.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,1063,11063,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,3299.00,3299.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,1149,31149,"ALLEN SOLLY","WALLET PHONEPAY",Matched,2298.00,2298.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,1175,21175,"VAN HEUSEN","WALLET PHONEPAY",Matched,5398.00,5398.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,1221,21221,"VAN HEUSEN","WALLET PHONEPAY",Matched,458.30,458.30,0.00,0.00,0.00,
24-04-2024,24-04-2024,1228,31228,"ALLEN SOLLY","WALLET PHONEPAY","Not Matched",0.00,-2498.00,0.00,2498.00,2498.00,
24-04-2024,24-04-2024,1233,21233,"VAN HEUSEN","WALLET PHONEPAY","Not Matched",12476.30,14085.60,0.00,-1609.30,-1609.30,
24-04-2024,24-04-2024,1266,41266,"PLANET FASHION","WALLET PHONEPAY",Matched,5097.00,5097.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,1340,61340,"PE BLUE","WALLET PHONEPAY",Matched,1599.00,1599.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,1404,61404,"PE BLUE","WALLET PHONEPAY",Matched,9046.00,9046.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,1515,61515,"PE BLUE","WALLET PHONEPAY",Matched,24.00,24.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,1574,21574,"VAN HEUSEN","WALLET PHONEPAY",Matched,1899.00,1899.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,1577,21577,"VAN HEUSEN","WALLET PHONEPAY",Matched,29.30,29.30,0.00,0.00,0.00,
24-04-2024,24-04-2024,1817,41817,"PLANET FASHION","WALLET PHONEPAY",Matched,18554.00,18554.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,2318,62318,"PE BLUE","WALLET PHONEPAY",Matched,49.00,49.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,2446,42446,"PLANET FASHION","WALLET PHONEPAY",Matched,14793.00,14793.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,2490,42490,"PLANET FASHION","WALLET PHONEPAY",Matched,1999.00,1999.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,2556,62556,"PE BLUE","WALLET PHONEPAY",Matched,8845.00,8845.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,2562,62562,"PE BLUE","WALLET PHONEPAY",Matched,15689.00,15689.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,2574,62574,"PE BLUE","WALLET PHONEPAY",Matched,2299.00,2299.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,2591,62591,"PE BLUE","WALLET PHONEPAY",Matched,8136.19,8136.19,0.00,0.00,0.00,
24-04-2024,24-04-2024,2598,62598,"PE BLUE","WALLET PHONEPAY",Matched,4195.00,4195.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,2614,62614,"PE BLUE","WALLET PHONEPAY","Not Matched",6547.00,9046.00,0.00,-2499.00,-2499.00,
24-04-2024,24-04-2024,2805,62805,"PE BLUE","WALLET PHONEPAY",Matched,250.00,250.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,2891,62891,"PE RED","WALLET PHONEPAY",Matched,1599.00,1599.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,3050,13050,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,11128.57,11128.57,0.00,0.00,0.00,
24-04-2024,24-04-2024,3094,13094,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,13595.00,13595.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,3268,13268,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,27541.10,27541.10,0.00,0.00,0.00,
24-04-2024,24-04-2024,3314,13314,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,9126.80,9126.80,0.00,0.00,0.00,
24-04-2024,24-04-2024,3341,13341,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,65.98,65.98,0.00,0.00,0.00,
24-04-2024,24-04-2024,3376,13376,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,2599.00,2599.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,3380,13380,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,7998.00,7998.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,3392,13392,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,1799.00,1799.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,3430,43430,"PLANET FASHION","WALLET PHONEPAY",Matched,5197.00,5197.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,3436,43436,"PLANET FASHION","WALLET PHONEPAY",Matched,2000.00,2000.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,3616,63616,"PE BLUE","WALLET PHONEPAY",Matched,2599.00,2599.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,3618,63618,"PE RED","WALLET PHONEPAY","Not Matched",4597.00,-1099.00,0.00,5696.00,5696.00,
24-04-2024,24-04-2024,3644,63644,"PE RED","WALLET PHONEPAY","Not Matched",0.00,-1199.00,0.00,1199.00,1199.00,
24-04-2024,24-04-2024,3660,63660,"PE RED","WALLET PHONEPAY",Matched,799.00,799.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,3662,63662,"PE BLUE","WALLET PHONEPAY",Matched,2998.00,2998.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,3673,63673,"PE RED","WALLET PHONEPAY",Matched,6720.00,6720.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,3678,63678,"PE RED","WALLET PHONEPAY",Matched,13239.00,13239.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,3689,63689,"PE RED","WALLET PHONEPAY",Matched,10191.00,10191.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,3690,63690,"PE RED","WALLET PHONEPAY",Matched,6196.00,6196.00,0.00,0.00,0.00,
24-04-2024,24-04-2024,3697,63697,"PE RED","WALLET PHONEPAY",Matched,10294.00,10294.00,0.00,0.00,0.00,
